VendorID,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge,airport_fee,pickup_hour,pickup_dayofweek,pickup_month,is_weekend,trip_duration_min,avg_speed_mph
2,4.0,2.77,1.0,249.0,161.0,1.0,14.9,1.0,0.5,0.0,1.0,2.5,0.0,0,6,1,1,38.68333333333333,4.296423955191728
1,2.0,3.2,1.0,143.0,170.0,2.0,20.5,2.5,0.5,0.0,1.0,2.5,0.0,10,0,1,0,24.2,7.933884297520662
2,3.0,16.98,1.0,138.0,14.0,1.0,65.3,0.0,0.5,0.0,1.0,0.0,1.25,12,5,1,1,35.21666666666667,28.929484145764313
1,1.0,1.6,1.0,107.0,161.0,1.0,10.7,2.5,0.5,0.0,1.0,2.5,0.0,7,1,1,0,11.2,8.571428571428573
2,1.0,1.85,1.0,186.0,125.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,14,6,1,1,8.6,12.906976744186046
2,1.0,0.56,1.0,143.0,239.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,17,5,1,1,3.7,9.081081081081082
2,1.0,19.27,2.0,132.0,107.0,2.0,70.0,0.0,0.5,0.0,1.0,2.5,1.25,23,4,1,0,39.733333333333334,29.098993288590602
2,2.0,3.13,1.0,239.0,164.0,2.0,21.2,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,21.2,8.858490566037736
2,1.0,1.14,1.0,211.0,158.0,2.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,14,4,1,0,8.716666666666667,7.847036328871892
2,1.0,1.99,1.0,151.0,236.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,10,0,1,0,12.0,9.95
1,1.0,0.9,1.0,249.0,90.0,1.0,7.9,5.0,0.5,0.0,1.0,2.5,0.0,18,1,1,0,7.866666666666666,6.864406779661018
1,1.0,1.9,1.0,142.0,141.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,10,6,1,1,10.983333333333333,10.379362670713201
2,1.0,11.8,1.0,138.0,48.0,1.0,52.0,5.0,0.5,6.55,1.0,2.5,1.25,15,4,1,0,38.0,18.631578947368425
2,1.0,10.36,1.0,138.0,239.0,1.0,45.0,5.0,0.5,6.55,1.0,2.5,1.25,9,0,1,0,33.78333333333333,18.39960532807104
1,1.0,0.9,1.0,239.0,142.0,1.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,6,3,1,0,5.133333333333334,10.519480519480519
2,6.0,1.57,1.0,137.0,234.0,1.0,10.0,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,7.933333333333334,11.873949579831933
2,1.0,2.39,1.0,107.0,230.0,2.0,14.2,1.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,12.6,11.380952380952381
1,2.0,2.1,1.0,162.0,224.0,2.0,11.4,2.5,0.5,0.0,1.0,2.5,0.0,12,6,1,1,9.85,12.791878172588834
2,1.0,10.44,1.0,264.0,25.0,1.0,49.2,7.5,0.5,0.0,1.0,0.0,1.25,16,3,1,0,41.983333333333334,14.92020643112346
2,1.0,3.12,1.0,144.0,256.0,2.0,16.3,1.0,0.5,0.0,1.0,2.5,0.0,22,0,1,0,12.316666666666666,15.19891745602165
2,1.0,15.07,1.0,132.0,61.0,1.0,73.7,0.0,0.5,0.0,1.0,0.0,1.25,15,5,1,1,64.28333333333333,14.065854290899663
2,1.0,0.91,1.0,231.0,114.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,19,4,1,0,8.483333333333333,6.4361493123772116
1,1.0,10.0,1.0,138.0,237.0,1.0,40.1,8.75,0.5,6.55,1.0,2.5,1.25,19,0,1,0,20.966666666666665,28.616852146263916
2,1.0,0.58,1.0,231.0,231.0,2.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,19,0,1,0,3.1333333333333333,11.106382978723405
1,1.0,3.4,1.0,141.0,114.0,2.0,18.4,3.5,0.5,0.0,1.0,2.5,0.0,22,4,1,0,18.766666666666666,10.870337477797513
2,1.0,2.31,1.0,186.0,229.0,1.0,13.5,1.0,0.5,0.0,1.0,2.5,0.0,21,1,1,0,11.133333333333333,12.449101796407186
2,1.0,4.09,1.0,236.0,113.0,1.0,25.4,0.0,0.5,0.0,1.0,2.5,0.0,9,3,1,0,25.716666666666665,9.542449773169151
1,1.0,5.4,1.0,70.0,82.0,1.0,24.7,0.0,0.5,0.0,1.0,0.0,0.0,10,6,1,1,18.25,17.75342465753425
2,3.0,3.74,1.0,141.0,107.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,7,2,1,0,10.566666666666666,21.23659305993691
1,4.0,3.0,1.0,141.0,107.0,2.0,14.9,2.5,0.5,0.0,1.0,2.5,0.0,14,6,1,1,12.316666666666666,14.614343707713125
2,2.0,1.06,1.0,107.0,113.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,15,6,1,1,7.683333333333334,8.27765726681128
2,1.0,1.13,1.0,264.0,264.0,1.0,11.4,1.0,0.5,0.0,1.0,2.5,0.0,20,3,1,0,11.333333333333334,5.982352941176469
2,1.0,1.04,1.0,162.0,137.0,1.0,6.0,0.0,0.5,0.0,0.3,2.5,0.0,19,6,1,1,5.466666666666667,11.414634146341463
2,1.0,0.95,1.0,186.0,170.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,15,6,1,1,10.05,5.671641791044776
2,3.0,2.03,1.0,239.0,161.0,1.0,12.1,0.0,0.5,0.0,0.3,2.5,0.0,8,4,1,0,8.85,13.762711864406779
1,2.0,1.9,1.0,262.0,237.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,11,0,1,0,12.05,9.46058091286307
2,1.0,1.45,1.0,234.0,144.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,10,1,1,0,11.05,7.873303167420814
2,1.0,57.92,5.0,48.0,265.0,2.0,125.0,0.0,0.0,19.25,1.0,0.0,0.0,6,5,1,1,78.08333333333333,44.50629669156884
2,1.0,8.67,1.0,132.0,39.0,2.0,33.8,1.0,0.5,0.0,1.0,0.0,1.25,21,1,1,0,12.65,41.12252964426877
2,6.0,4.05,1.0,140.0,68.0,1.0,26.1,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,26.616666666666667,9.129618033813399
2,1.0,3.39,1.0,236.0,234.0,1.0,21.2,0.0,0.5,0.0,1.0,2.5,0.0,13,0,1,0,21.066666666666666,9.655063291139241
2,1.0,1.88,1.0,236.0,162.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,11,6,1,1,6.933333333333334,16.269230769230766
2,2.0,0.8,1.0,249.0,186.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,5.566666666666666,8.622754491017965
2,2.0,3.46,1.0,162.0,50.0,1.0,25.4,1.0,0.5,0.0,1.0,2.5,0.0,0,6,1,1,29.316666666666666,7.081296191017624
2,1.0,1.96,1.0,264.0,143.0,2.0,13.5,1.0,0.5,0.0,1.0,2.5,0.0,2,6,1,1,12.783333333333333,9.199478487614082
2,2.0,9.93,1.0,138.0,235.0,2.0,38.0,5.0,0.5,6.55,1.0,0.0,1.25,13,2,1,0,16.016666666666666,37.19875130072841
2,1.0,1.02,1.0,100.0,186.0,2.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,18,2,1,0,16.083333333333332,3.8051813471502594
2,1.0,0.59,1.0,164.0,164.0,1.0,6.5,1.0,0.5,0.0,1.0,2.5,0.0,20,4,1,0,4.3,8.232558139534882
2,1.0,5.09,1.0,148.0,262.0,1.0,24.0,1.0,0.5,0.0,1.0,2.5,0.0,20,4,1,0,14.766666666666667,20.681715575620768
2,1.0,0.71,1.0,237.0,237.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,8,1,1,0,5.383333333333334,7.913312693498451
2,1.0,9.24,1.0,70.0,238.0,1.0,41.5,0.0,0.5,6.55,1.0,2.5,0.0,14,1,1,0,28.85,19.216637781629117
2,1.0,0.72,1.0,141.0,141.0,1.0,6.5,1.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,4.15,10.409638554216867
1,1.0,5.5,1.0,239.0,4.0,1.0,24.0,5.0,0.5,0.0,1.0,2.5,0.0,18,4,1,0,19.266666666666666,17.128027681660903
1,1.0,0.6,1.0,90.0,68.0,1.0,5.1,3.5,0.5,0.0,1.0,2.5,0.0,0,5,1,1,3.65,9.863013698630137
2,2.0,9.88,1.0,24.0,138.0,1.0,41.5,5.0,0.5,6.55,1.0,0.0,0.0,13,6,1,1,22.816666666666666,25.981008035062093
2,1.0,3.63,1.0,263.0,164.0,1.0,19.8,0.0,0.5,0.0,1.0,2.5,0.0,11,0,1,0,15.616666666666667,13.946638207043756
2,1.0,2.81,1.0,262.0,230.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,8,3,1,0,13.566666666666666,12.427518427518429
2,1.0,0.82,1.0,43.0,43.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,10,4,1,0,4.483333333333333,10.973977695167287
1,1.0,1.8,1.0,236.0,238.0,2.0,10.7,3.5,0.5,0.0,1.0,2.5,0.0,21,2,1,0,8.516666666666667,12.68101761252446
2,1.0,1.93,1.0,170.0,113.0,1.0,14.9,1.0,0.5,0.0,1.0,2.5,0.0,21,4,1,0,15.416666666666666,7.511351351351352
2,1.0,1.48,1.0,151.0,236.0,2.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,8,3,1,0,5.75,15.443478260869563
2,1.0,5.15,1.0,234.0,181.0,1.0,26.8,1.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,25.45,12.14145383104126
2,1.0,1.93,1.0,263.0,74.0,1.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,20,4,1,0,7.183333333333334,16.120649651972155
2,3.0,13.94,1.0,132.0,91.0,1.0,54.1,1.0,0.5,0.0,1.0,0.0,1.25,0,6,1,1,24.216666666666665,34.53819683413627
2,1.0,3.35,1.0,236.0,107.0,2.0,15.6,1.0,0.5,0.0,1.0,2.5,0.0,22,6,1,1,11.233333333333333,17.89317507418398
2,1.0,1.95,1.0,239.0,262.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,14,1,1,0,13.15,8.897338403041825
2,1.0,2.86,1.0,186.0,144.0,1.0,21.9,0.0,0.5,0.0,1.0,2.5,0.0,15,5,1,1,23.966666666666665,7.159944367176634
2,1.0,2.67,1.0,75.0,142.0,1.0,17.0,2.5,0.5,0.0,1.0,2.5,0.0,18,4,1,0,16.45,9.738601823708207
2,1.0,1.99,1.0,230.0,239.0,1.0,12.8,2.5,0.5,0.0,1.0,2.5,0.0,19,2,1,0,12.05,9.908713692946058
1,1.0,0.9,1.0,141.0,237.0,1.0,7.2,5.0,0.5,0.0,1.0,2.5,0.0,18,1,1,0,6.4,8.4375
2,2.0,4.23,1.0,79.0,263.0,1.0,18.4,1.0,0.5,0.0,1.0,2.5,0.0,20,2,1,0,12.266666666666667,20.690217391304348
1,1.0,2.0,1.0,236.0,166.0,1.0,12.8,2.5,0.5,0.0,1.0,2.5,0.0,7,0,1,0,10.4,11.538461538461538
1,1.0,3.7,1.0,236.0,137.0,1.0,19.8,5.0,0.5,0.0,1.0,2.5,0.0,17,2,1,0,19.416666666666668,11.433476394849786
1,1.0,2.1,1.0,230.0,239.0,1.0,12.8,5.0,0.5,0.0,1.0,2.5,0.0,16,2,1,0,12.783333333333333,9.85658409387223
1,1.0,1.6,1.0,237.0,170.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,12,1,1,0,15.25,6.2950819672131155
2,1.0,2.19,1.0,140.0,142.0,1.0,13.5,0.0,0.5,0.0,1.0,2.5,0.0,9,6,1,1,10.783333333333333,12.185471406491498
2,1.0,0.94,1.0,170.0,186.0,1.0,12.8,2.5,0.5,0.0,1.0,2.5,0.0,17,3,1,0,13.933333333333334,4.047846889952153
2,1.0,2.97,1.0,164.0,100.0,1.0,22.6,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,25.316666666666666,7.038841342988809
2,2.0,8.99,1.0,138.0,24.0,1.0,39.4,5.0,0.5,6.55,1.0,0.0,1.25,14,0,1,0,24.133333333333333,22.35082872928177
1,1.0,2.6,1.0,263.0,239.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,7,2,1,0,13.116666666666667,11.893265565438373
2,2.0,18.01,2.0,132.0,100.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,10,0,1,0,61.88333333333333,17.461890654457314
2,1.0,16.64,1.0,226.0,265.0,1.0,63.2,1.0,0.5,0.0,1.0,0.0,0.0,20,2,1,0,28.216666666666665,35.383343177790906
2,1.0,16.66,1.0,132.0,89.0,2.0,64.6,2.5,0.5,0.0,1.0,0.0,1.25,19,4,1,0,37.416666666666664,26.715367483296212
2,3.0,1.96,1.0,79.0,231.0,1.0,16.3,1.0,0.5,0.0,1.0,2.5,0.0,20,5,1,1,17.433333333333334,6.745697896749522
1,1.0,1.6,1.0,141.0,142.0,1.0,10.0,3.5,0.5,0.0,1.0,2.5,0.0,22,4,1,0,8.866666666666667,10.827067669172932
2,1.0,2.12,1.0,43.0,166.0,2.0,12.8,0.0,0.5,0.0,1.0,2.5,0.0,9,1,1,0,11.716666666666667,10.856330014224753
2,3.0,1.81,1.0,158.0,148.0,1.0,12.8,1.0,0.5,0.0,1.0,2.5,0.0,22,6,1,1,11.45,9.484716157205241
2,2.0,0.67,1.0,237.0,236.0,1.0,5.8,1.0,0.5,0.0,1.0,2.5,0.0,20,1,1,0,3.066666666666667,13.108695652173912
2,1.0,0.77,1.0,141.0,237.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,12,4,1,0,4.516666666666667,10.22878228782288
2,5.0,1.25,1.0,142.0,237.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,8,2,1,0,6.083333333333333,12.32876712328767
1,1.0,1.0,1.0,142.0,239.0,1.0,6.5,2.5,0.5,0.0,1.0,2.5,0.0,19,6,1,1,4.566666666666666,13.138686131386862
2,1.0,0.61,1.0,141.0,237.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,12,3,1,0,4.716666666666667,7.759717314487632
2,1.0,2.12,1.0,75.0,42.0,2.0,14.2,0.0,0.5,0.0,1.0,0.0,0.0,14,1,1,0,12.816666666666666,9.924577373211964
2,1.0,1.69,1.0,186.0,114.0,1.0,11.4,2.5,0.5,0.0,1.0,2.5,0.0,16,4,1,0,10.066666666666666,10.072847682119205
1,1.0,1.3,1.0,41.0,75.0,1.0,10.0,0.0,0.5,0.0,1.0,0.0,0.0,12,4,1,0,11.283333333333333,6.912850812407681
2,2.0,16.91,2.0,132.0,141.0,2.0,70.0,0.0,0.5,0.0,1.0,2.5,1.25,16,6,1,1,39.96666666666667,25.386155129274396
2,1.0,0.79,1.0,79.0,144.0,2.0,7.2,2.5,0.5,0.0,1.0,2.5,0.0,18,4,1,0,5.683333333333334,8.340175953079179
2,1.0,0.83,1.0,114.0,249.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,19,5,1,1,9.1,5.472527472527472
1,1.0,6.5,1.0,13.0,162.0,1.0,30.3,2.5,0.5,0.0,1.0,2.5,0.0,14,3,1,0,20.033333333333335,19.467554076539102
1,1.0,0.6,1.0,162.0,230.0,2.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,12,0,1,0,9.6,3.75
2,1.0,0.81,1.0,137.0,137.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,9,0,1,0,8.583333333333334,5.662135922330097
2,1.0,0.82,1.0,141.0,262.0,1.0,5.8,1.0,0.5,0.0,1.0,2.5,0.0,20,3,1,0,2.35,20.936170212765955
2,1.0,0.94,1.0,48.0,161.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,7,4,1,0,8.3,6.7951807228915655
1,1.0,3.5,1.0,141.0,151.0,1.0,21.2,5.0,0.5,0.0,1.0,2.5,0.0,19,4,1,0,20.383333333333333,10.302534750613246
2,1.0,8.27,1.0,264.0,263.0,1.0,33.1,6.0,0.5,6.55,1.0,2.5,1.25,21,5,1,1,14.95,33.19063545150502
1,1.0,1.3,1.0,161.0,137.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,19,5,1,1,14.0,5.571428571428571
2,1.0,0.75,1.0,209.0,231.0,2.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,10,1,1,0,8.2,5.487804878048781
2,1.0,3.09,1.0,48.0,151.0,2.0,14.9,1.0,0.5,0.0,1.0,2.5,0.0,21,0,1,0,9.95,18.633165829145728
2,1.0,3.32,1.0,162.0,231.0,2.0,24.7,0.0,0.5,0.0,1.0,2.5,0.0,11,4,1,0,27.866666666666667,7.148325358851674
2,1.0,2.47,1.0,237.0,238.0,1.0,15.6,0.0,0.5,0.0,1.0,2.5,0.0,13,0,1,0,13.466666666666667,11.004950495049506
1,1.0,2.0,1.0,141.0,48.0,1.0,24.0,2.5,0.5,0.0,1.0,2.5,0.0,14,2,1,0,30.2,3.9735099337748347
2,2.0,2.13,1.0,263.0,233.0,1.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,9.816666666666666,13.01867572156197
2,1.0,0.58,1.0,90.0,158.0,1.0,5.1,0.0,0.5,0.0,1.0,2.5,0.0,11,5,1,1,3.0166666666666666,11.535911602209945
2,1.0,0.5,1.0,264.0,264.0,2.0,4.4,1.0,0.5,0.0,1.0,2.5,0.0,4,6,1,1,202.53333333333333,0.14812376563528637
2,6.0,0.52,1.0,142.0,143.0,1.0,5.8,1.0,0.5,0.0,1.0,2.5,0.0,21,0,1,0,3.8666666666666667,8.068965517241379
2,1.0,17.2,2.0,132.0,170.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,21,0,1,0,25.733333333333334,40.103626943005175
1,1.0,0.7,1.0,107.0,170.0,1.0,6.5,5.0,0.5,0.0,1.0,2.5,0.0,18,1,1,0,3.9166666666666665,10.723404255319148
1,1.0,1.3,1.0,186.0,230.0,2.0,8.6,3.5,0.5,0.0,1.0,2.5,0.0,0,5,1,1,6.1,12.786885245901642
2,1.0,1.73,1.0,249.0,186.0,1.0,13.5,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,12.733333333333333,8.151832460732985
2,1.0,0.74,1.0,152.0,152.0,1.0,7.2,1.0,0.5,0.0,1.0,0.0,0.0,1,5,1,1,5.15,8.621359223300969
2,1.0,9.82,1.0,140.0,106.0,1.0,42.2,2.5,0.5,6.55,1.0,2.5,0.0,17,1,1,0,26.783333333333335,21.998755444928438
2,2.0,1.53,1.0,186.0,163.0,2.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,14,1,1,0,16.716666666666665,5.491525423728814
2,4.0,1.73,1.0,229.0,262.0,2.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,22,5,1,1,8.366666666666667,12.406374501992032
1,1.0,1.7,1.0,114.0,4.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,14,3,1,0,11.866666666666667,8.595505617977528
2,1.0,19.69,2.0,132.0,87.0,1.0,70.0,0.0,0.5,0.0,1.0,2.5,0.0,8,6,1,1,28.8,41.020833333333336
2,1.0,2.13,1.0,234.0,50.0,1.0,16.3,1.0,0.5,0.0,1.0,2.5,0.0,0,6,1,1,14.783333333333333,8.644870349492672
2,2.0,0.8,1.0,79.0,113.0,1.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,20,1,1,0,7.033333333333333,6.824644549763034
2,2.0,2.85,1.0,90.0,142.0,1.0,17.7,1.0,0.5,0.0,1.0,2.5,0.0,20,4,1,0,16.6,10.301204819277109
2,1.0,6.94,1.0,170.0,37.0,1.0,35.2,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,30.1,13.83388704318937
2,2.0,17.64,2.0,48.0,132.0,2.0,70.0,0.0,0.5,0.0,1.0,2.5,0.0,14,3,1,0,64.53333333333333,16.40082644628099
1,2.0,8.0,1.0,170.0,138.0,2.0,33.1,7.5,0.5,6.55,1.0,2.5,0.0,11,0,1,0,15.783333333333333,30.411826821541712
2,1.0,1.73,1.0,164.0,163.0,1.0,19.8,0.0,0.5,0.0,1.0,2.5,0.0,19,0,1,0,22.2,4.675675675675675
2,6.0,4.98,1.0,239.0,239.0,2.0,39.4,0.0,0.5,0.0,1.0,2.5,0.0,11,1,1,0,46.2,6.467532467532468
1,2.0,11.8,2.0,93.0,145.0,2.0,70.0,2.5,0.5,8.0,1.0,2.5,0.0,10,4,1,0,28.283333333333335,25.032410135533294
2,1.0,1.42,1.0,100.0,249.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,18,3,1,0,6.816666666666666,12.49877750611247
2,1.0,1.46,1.0,140.0,229.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,8.166666666666666,10.726530612244899
2,2.0,2.35,1.0,74.0,238.0,1.0,14.9,2.5,0.5,0.0,1.0,2.5,0.0,16,1,1,0,14.35,9.825783972125436
2,2.0,5.48,1.0,211.0,239.0,1.0,28.2,1.0,0.5,0.0,1.0,2.5,0.0,21,2,1,0,21.1,15.582938388625593
2,1.0,7.19,1.0,239.0,148.0,1.0,35.2,0.0,0.5,0.0,1.0,2.5,0.0,17,6,1,1,26.983333333333334,15.987646695491044
2,1.0,0.77,1.0,263.0,75.0,1.0,5.8,2.5,0.5,0.0,1.0,2.5,0.0,18,3,1,0,3.4,13.588235294117649
2,1.0,5.77,1.0,194.0,243.0,1.0,24.0,0.0,0.5,6.55,1.0,0.0,0.0,6,6,1,1,9.55,36.251308900523554
2,1.0,0.78,1.0,48.0,161.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,14,6,1,1,7.116666666666666,6.576112412177987
2,1.0,2.32,1.0,138.0,260.0,2.0,11.4,6.0,0.5,0.0,1.0,0.0,1.25,0,1,1,0,4.7,29.61702127659574
2,1.0,1.86,1.0,238.0,237.0,2.0,12.1,1.0,0.5,0.0,1.0,2.5,0.0,21,3,1,0,9.8,11.387755102040815
2,1.0,4.62,1.0,114.0,145.0,1.0,26.1,1.0,0.5,6.55,1.0,2.5,0.0,22,4,1,0,25.016666666666666,11.080612924716856
2,1.0,1.34,1.0,107.0,68.0,1.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,9.05,8.883977900552486
2,2.0,20.6,2.0,141.0,132.0,1.0,70.0,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,53.8,22.97397769516729
2,5.0,1.31,1.0,237.0,236.0,1.0,12.8,0.0,0.5,0.0,1.0,2.5,0.0,7,3,1,0,13.166666666666666,5.969620253164558
2,2.0,3.51,1.0,249.0,140.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,6,5,1,1,11.533333333333333,18.260115606936417
2,1.0,1.63,1.0,238.0,142.0,2.0,12.8,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,12.933333333333334,7.561855670103093
2,1.0,0.89,1.0,239.0,239.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,11,0,1,0,5.283333333333333,10.107255520504733
2,3.0,0.98,1.0,186.0,249.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,10,0,1,0,3.8333333333333335,15.339130434782605
2,1.0,2.53,1.0,137.0,262.0,1.0,15.6,0.0,0.5,0.0,1.0,2.5,0.0,11,2,1,0,14.9,10.187919463087248
2,2.0,10.72,1.0,100.0,89.0,2.0,44.3,1.0,0.5,6.55,1.0,2.5,0.0,4,6,1,1,28.35,22.687830687830687
2,1.0,16.45,1.0,138.0,13.0,1.0,66.0,7.5,0.5,6.55,1.0,2.5,1.25,16,3,1,0,41.483333333333334,23.792687826436318
2,1.0,2.39,1.0,263.0,161.0,2.0,11.4,1.0,0.5,0.0,1.0,2.5,0.0,2,5,1,1,7.033333333333333,20.388625592417064
2,1.0,3.44,1.0,238.0,170.0,1.0,28.9,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,31.2,6.615384615384615
2,2.0,16.27,2.0,132.0,170.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,13,6,1,1,24.316666666666666,40.145305003427005
1,1.0,1.5,1.0,142.0,238.0,1.0,9.3,3.5,0.5,0.0,1.0,2.5,0.0,23,1,1,0,5.8,15.517241379310345
2,1.0,17.69,3.0,100.0,1.0,1.0,86.0,0.0,0.0,22.75,1.0,0.0,0.0,7,4,1,0,26.9,39.457249070631974
2,3.0,1.2,1.0,264.0,68.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,8,3,1,0,10.083333333333334,7.140495867768594
1,1.0,5.1,1.0,239.0,79.0,1.0,26.8,5.0,0.5,0.0,1.0,2.5,0.0,17,0,1,0,25.983333333333334,11.776779987171262
2,1.0,2.14,1.0,142.0,263.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,19,6,1,1,12.933333333333334,9.927835051546392
1,2.0,2.3,1.0,236.0,42.0,1.0,11.4,3.5,0.5,0.0,1.0,2.5,0.0,20,4,1,0,7.016666666666667,19.667458432304034
1,1.0,0.7,1.0,234.0,234.0,1.0,5.8,3.5,0.5,0.0,1.0,2.5,0.0,1,5,1,1,3.3833333333333333,12.413793103448274
2,1.0,7.9,1.0,170.0,138.0,1.0,34.5,5.0,0.5,6.55,1.0,2.5,0.0,10,3,1,0,22.666666666666668,20.91176470588235
1,4.0,3.0,1.0,230.0,236.0,2.0,14.9,3.5,0.5,0.0,1.0,2.5,0.0,21,3,1,0,12.85,14.007782101167315
2,2.0,1.05,1.0,164.0,162.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,10,5,1,1,5.316666666666666,11.849529780564264
2,1.0,3.32,1.0,236.0,50.0,1.0,19.1,0.0,0.5,0.0,1.0,2.5,0.0,9,3,1,0,17.583333333333332,11.328909952606637
2,3.0,2.77,1.0,233.0,158.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,10,5,1,1,15.916666666666666,10.441884816753927
1,1.0,2.3,1.0,161.0,236.0,1.0,17.0,2.5,0.5,0.0,1.0,2.5,0.0,15,1,1,0,20.466666666666665,6.742671009771987
2,4.0,16.56,1.0,138.0,26.0,2.0,71.6,5.0,0.5,0.0,1.0,0.0,1.25,14,2,1,0,51.6,19.25581395348837
2,1.0,6.69,1.0,13.0,100.0,2.0,32.4,0.0,0.5,0.0,1.0,2.5,0.0,13,0,1,0,20.1,19.970149253731343
2,3.0,5.25,1.0,141.0,114.0,1.0,24.0,1.0,0.5,0.0,1.0,2.5,0.0,23,4,1,0,14.25,22.105263157894736
1,1.0,2.6,1.0,163.0,75.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,6,0,1,0,12.6,12.380952380952381
2,1.0,1.39,1.0,68.0,48.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,10.65,7.830985915492956
2,1.0,1.16,1.0,232.0,45.0,2.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,13,4,1,0,9.233333333333333,7.537906137184115
2,1.0,0.83,1.0,43.0,163.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,14,5,1,1,11.3,4.407079646017698
2,1.0,0.46,1.0,107.0,79.0,1.0,5.1,0.0,0.5,0.0,1.0,2.5,0.0,15,3,1,0,2.3833333333333333,11.580419580419582
2,1.0,1.1,1.0,107.0,234.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,11,6,1,1,6.733333333333333,9.801980198019802
2,1.0,0.75,1.0,161.0,170.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,16,4,1,0,8.066666666666666,5.578512396694214
